district,name,state,statename,timestamp,dataname,data
704,Shamli,9,Uttar Pradesh,09-04-2020,Deaths,0
705,Hapur,9,Uttar Pradesh,09-04-2020,Cases,3
705,Hapur,9,Uttar Pradesh,09-04-2020,Deaths,0
706,Amethi,9,Uttar Pradesh,09-04-2020,Cases,0
706,Amethi,9,Uttar Pradesh,09-04-2020,Deaths,0
707,Sepahijala,16,Tripura,09-04-2020,Cases,0
707,Sepahijala,16,Tripura,09-04-2020,Deaths,0
708,Khowai,16,Tripura,09-04-2020,Cases,0
708,Khowai,16,Tripura,09-04-2020,Deaths,0
709,Gomati,16,Tripura,09-04-2020,Cases,1
709,Gomati,16,Tripura,09-04-2020,Deaths,0
710,Unakoti,16,Tripura,09-04-2020,Cases,0
710,Unakoti,16,Tripura,09-04-2020,Deaths,0
711,South West Garo Hills,17,Meghalaya,09-04-2020,Cases,0
711,South West Garo Hills,17,Meghalaya,09-04-2020,Deaths,0
712,North Garo Hills,17,Meghalaya,09-04-2020,Cases,0
712,North Garo Hills,17,Meghalaya,09-04-2020,Deaths,0
713,South West Khasi Hills,17,Meghalaya,09-04-2020,Cases,0
713,South West Khasi Hills,17,Meghalaya,09-04-2020,Deaths,0
714,East Jaintia Hills,17,Meghalaya,09-04-2020,Cases,0
714,East Jaintia Hills,17,Meghalaya,09-04-2020,Deaths,0
715,Surajpur,22,Chhattisgarh,09-04-2020,Cases,0
715,Surajpur,22,Chhattisgarh,09-04-2020,Deaths,0
716,Balrampur,22,Chhattisgarh,09-04-2020,Cases,0
716,Balrampur,22,Chhattisgarh,09-04-2020,Deaths,0
717,Mungeli,22,Chhattisgarh,09-04-2020,Cases,0
717,Mungeli,22,Chhattisgarh,09-04-2020,Deaths,0
718,Bemetara,22,Chhattisgarh,09-04-2020,Cases,0
718,Bemetara,22,Chhattisgarh,09-04-2020,Deaths,0
719,Balod,22,Chhattisgarh,09-04-2020,Cases,0
719,Balod,22,Chhattisgarh,09-04-2020,Deaths,0
720,Gariaband,22,Chhattisgarh,09-04-2020,Cases,0
720,Gariaband,22,Chhattisgarh,09-04-2020,Deaths,0
721,Balodabazar,22,Chhattisgarh,09-04-2020,Cases,0
721,Balodabazar,22,Chhattisgarh,09-04-2020,Deaths,0
722,Kondagaon,22,Chhattisgarh,09-04-2020,Cases,0
722,Kondagaon,22,Chhattisgarh,09-04-2020,Deaths,0
723,Sukma,22,Chhattisgarh,09-04-2020,Cases,0
723,Sukma,22,Chhattisgarh,09-04-2020,Deaths,0
724,Agar Malwa,23,Madhya Pradesh,09-04-2020,Cases,0
724,Agar Malwa,23,Madhya Pradesh,09-04-2020,Deaths,0
725,Arvalli,24,Gujarat,09-04-2020,Cases,0
725,Arvalli,24,Gujarat,09-04-2020,Deaths,0
726,Botad,24,Gujarat,09-04-2020,Cases,0
726,Botad,24,Gujarat,09-04-2020,Deaths,0
727,Morbi,24,Gujarat,09-04-2020,Cases,1
727,Morbi,24,Gujarat,09-04-2020,Deaths,0
728,Devbhumi Dwarka,24,Gujarat,09-04-2020,Cases,0
728,Devbhumi Dwarka,24,Gujarat,09-04-2020,Deaths,0
729,Gir Somnath,24,Gujarat,09-04-2020,Cases,2
729,Gir Somnath,24,Gujarat,09-04-2020,Deaths,0
730,Mahisagar,24,Gujarat,09-04-2020,Cases,0
730,Mahisagar,24,Gujarat,09-04-2020,Deaths,0
731,Chhota Udepur,24,Gujarat,09-04-2020,Cases,2
731,Chhota Udepur,24,Gujarat,09-04-2020,Deaths,0
732,Palghar,27,Maharashtra,09-04-2020,Cases,5
732,Palghar,27,Maharashtra,09-04-2020,Deaths,3
733,Kumuram Bheem,36,Telangana,09-04-2020,Cases,0
733,Kumuram Bheem,36,Telangana,09-04-2020,Deaths,0
734,Nirmal,36,Telangana,09-04-2020,Cases,0
734,Nirmal,36,Telangana,09-04-2020,Deaths,0
735,Mancherial,36,Telangana,09-04-2020,Cases,0
735,Mancherial,36,Telangana,09-04-2020,Deaths,0
736,Kamareddy,36,Telangana,09-04-2020,Cases,3
736,Kamareddy,36,Telangana,09-04-2020,Deaths,0
737,Jagtial,36,Telangana,09-04-2020,Cases,0
737,Jagtial,36,Telangana,09-04-2020,Deaths,0
738,Peddapalli,36,Telangana,09-04-2020,Cases,0
738,Peddapalli,36,Telangana,09-04-2020,Deaths,0
739,Rajanna Sircilla,36,Telangana,09-04-2020,Cases,0
739,Rajanna Sircilla,36,Telangana,09-04-2020,Deaths,0
740,Sangareddy,36,Telangana,09-04-2020,Cases,6
740,Sangareddy,36,Telangana,09-04-2020,Deaths,0
741,Siddipet,36,Telangana,09-04-2020,Cases,1
741,Siddipet,36,Telangana,09-04-2020,Deaths,0
742,Medchal-Malkajgiri,36,Telangana,09-04-2020,Cases,11
742,Medchal-Malkajgiri,36,Telangana,09-04-2020,Deaths,0
743,Vikarabad,36,Telangana,09-04-2020,Cases,0
743,Vikarabad,36,Telangana,09-04-2020,Deaths,0
744,Jogulamba Gadwal,36,Telangana,09-04-2020,Cases,10
744,Jogulamba Gadwal,36,Telangana,09-04-2020,Deaths,1
745,Wanaparthy,36,Telangana,09-04-2020,Cases,0
745,Wanaparthy,36,Telangana,09-04-2020,Deaths,0
746,Nagarkurnool,36,Telangana,09-04-2020,Cases,1
746,Nagarkurnool,36,Telangana,09-04-2020,Deaths,0
747,Yadadri Bhuvanagiri,36,Telangana,09-04-2020,Cases,0
747,Yadadri Bhuvanagiri,36,Telangana,09-04-2020,Deaths,0
748,Suryapet,36,Telangana,09-04-2020,Cases,1
748,Suryapet,36,Telangana,09-04-2020,Deaths,0
749,Warangal (Rural),36,Telangana,09-04-2020,Cases,0
749,Warangal (Rural),36,Telangana,09-04-2020,Deaths,0
750,Jayashankar Bhupalpally,36,Telangana,09-04-2020,Cases,0
750,Jayashankar Bhupalpally,36,Telangana,09-04-2020,Deaths,0
751,Mahabubabad,36,Telangana,09-04-2020,Cases,0
751,Mahabubabad,36,Telangana,09-04-2020,Deaths,0
752,Jangaon,36,Telangana,09-04-2020,Cases,0
752,Jangaon,36,Telangana,09-04-2020,Deaths,0
753,Bhadradri Kothagudem,36,Telangana,09-04-2020,Cases,0
753,Bhadradri Kothagudem,36,Telangana,09-04-2020,Deaths,0
754,Sambhal,9,Uttar Pradesh,09-04-2020,Cases,0
754,Sambhal,9,Uttar Pradesh,09-04-2020,Deaths,0
755,Charaideo,18,Assam,09-04-2020,Cases,0
755,Charaideo,18,Assam,09-04-2020,Deaths,0
756,Biswanath,18,Assam,09-04-2020,Cases,0
756,Biswanath,18,Assam,09-04-2020,Deaths,0
757,Hojai,18,Assam,09-04-2020,Cases,0
757,Hojai,18,Assam,09-04-2020,Deaths,0
758,South Salmara-mankachar,18,Assam,09-04-2020,Cases,1
758,South Salmara-mankachar,18,Assam,09-04-2020,Deaths,0
759,West Karbi Anglong,18,Assam,09-04-2020,Cases,0
759,West Karbi Anglong,18,Assam,09-04-2020,Deaths,0
760,Majuli,18,Assam,09-04-2020,Cases,0
760,Majuli,18,Assam,09-04-2020,Deaths,0
761,Longding,12,Arunachal Pradesh,09-04-2020,Cases,0
761,Longding,12,Arunachal Pradesh,09-04-2020,Deaths,0
762,Namsai,12,Arunachal Pradesh,09-04-2020,Cases,0
762,Namsai,12,Arunachal Pradesh,09-04-2020,Deaths,0
763,Kra Daadi,12,Arunachal Pradesh,09-04-2020,Cases,0
763,Kra Daadi,12,Arunachal Pradesh,09-04-2020,Deaths,0
764,Siang,12,Arunachal Pradesh,09-04-2020,Cases,0
764,Siang,12,Arunachal Pradesh,09-04-2020,Deaths,0
765,Charkhi Dadri,6,Haryana,09-04-2020,Cases,0
765,Charkhi Dadri,6,Haryana,09-04-2020,Deaths,0
766,Jiribam,14,Manipur,09-04-2020,Cases,0
766,Jiribam,14,Manipur,09-04-2020,Deaths,0
767,Kangpokpi,14,Manipur,09-04-2020,Cases,0
767,Kangpokpi,14,Manipur,09-04-2020,Deaths,0
768,Kakching,14,Manipur,09-04-2020,Cases,0
768,Kakching,14,Manipur,09-04-2020,Deaths,0
769,Tengnoupal,14,Manipur,09-04-2020,Cases,0
769,Tengnoupal,14,Manipur,09-04-2020,Deaths,0
770,Kamjong,14,Manipur,09-04-2020,Cases,0
770,Kamjong,14,Manipur,09-04-2020,Deaths,0
771,Noney,14,Manipur,09-04-2020,Cases,0
771,Noney,14,Manipur,09-04-2020,Deaths,0
772,Pherzawl,14,Manipur,09-04-2020,Cases,0
772,Pherzawl,14,Manipur,09-04-2020,Deaths,0
773,Pathankot,3,Punjab,09-04-2020,Cases,7
773,Pathankot,3,Punjab,09-04-2020,Deaths,0
774,Alipurduar,19,West Bengal,09-04-2020,Cases,0
774,Alipurduar,19,West Bengal,09-04-2020,Deaths,0
775,Kalimpong,19,West Bengal,09-04-2020,Cases,0
775,Kalimpong,19,West Bengal,09-04-2020,Deaths,0
776,Jhargram,19,West Bengal,09-04-2020,Cases,0
776,Jhargram,19,West Bengal,09-04-2020,Deaths,0
777,Paschim Bardhaman,19,West Bengal,09-04-2020,Cases,0
777,Paschim Bardhaman,19,West Bengal,09-04-2020,Deaths,0
1,Kupwara,1,Jammu & Kashmir,10-04-2020,Cases,2
1,Kupwara,1,Jammu & Kashmir,10-04-2020,Deaths,0
2,Badgam,1,Jammu & Kashmir,10-04-2020,Cases,4
2,Badgam,1,Jammu & Kashmir,10-04-2020,Deaths,0
3,Leh(ladakh),37,Ladakh,10-04-2020,Cases,12
3,Leh(ladakh),37,Ladakh,10-04-2020,Deaths,0
4,Kargil,37,Ladakh,10-04-2020,Cases,3
4,Kargil,37,Ladakh,10-04-2020,Deaths,0
5,Punch,1,Jammu & Kashmir,10-04-2020,Cases,0
5,Punch,1,Jammu & Kashmir,10-04-2020,Deaths,0
6,Rajouri,1,Jammu & Kashmir,10-04-2020,Cases,1
6,Rajouri,1,Jammu & Kashmir,10-04-2020,Deaths,0
7,Kathua,1,Jammu & Kashmir,10-04-2020,Cases,0
7,Kathua,1,Jammu & Kashmir,10-04-2020,Deaths,0
8,Baramula,1,Jammu & Kashmir,10-04-2020,Cases,32
8,Baramula,1,Jammu & Kashmir,10-04-2020,Deaths,1
9,Bandipore,1,Jammu & Kashmir,10-04-2020,Cases,30
9,Bandipore,1,Jammu & Kashmir,10-04-2020,Deaths,1
10,Srinagar,1,Jammu & Kashmir,10-04-2020,Cases,64
10,Srinagar,1,Jammu & Kashmir,10-04-2020,Deaths,1
11,Ganderbal,1,Jammu & Kashmir,10-04-2020,Cases,2
11,Ganderbal,1,Jammu & Kashmir,10-04-2020,Deaths,0
12,Pulwama,1,Jammu & Kashmir,10-04-2020,Cases,2
12,Pulwama,1,Jammu & Kashmir,10-04-2020,Deaths,0
13,Shupiyan,1,Jammu & Kashmir,10-04-2020,Cases,12
13,Shupiyan,1,Jammu & Kashmir,10-04-2020,Deaths,0
14,Anantnag,1,Jammu & Kashmir,10-04-2020,Cases,1
14,Anantnag,1,Jammu & Kashmir,10-04-2020,Deaths,0
15,Kulgam,1,Jammu & Kashmir,10-04-2020,Cases,2
15,Kulgam,1,Jammu & Kashmir,10-04-2020,Deaths,0
16,Doda,1,Jammu & Kashmir,10-04-2020,Cases,0
16,Doda,1,Jammu & Kashmir,10-04-2020,Deaths,0
17,Ramban,1,Jammu & Kashmir,10-04-2020,Cases,0
17,Ramban,1,Jammu & Kashmir,10-04-2020,Deaths,0
18,Kishtwar,1,Jammu & Kashmir,10-04-2020,Cases,0
18,Kishtwar,1,Jammu & Kashmir,10-04-2020,Deaths,0
19,Udhampur,1,Jammu & Kashmir,10-04-2020,Cases,3
19,Udhampur,1,Jammu & Kashmir,10-04-2020,Deaths,1
20,Reasi,1,Jammu & Kashmir,10-04-2020,Cases,0
20,Reasi,1,Jammu & Kashmir,10-04-2020,Deaths,0
21,Jammu,1,Jammu & Kashmir,10-04-2020,Cases,27
21,Jammu,1,Jammu & Kashmir,10-04-2020,Deaths,0
22,Samba,1,Jammu & Kashmir,10-04-2020,Cases,0
22,Samba,1,Jammu & Kashmir,10-04-2020,Deaths,0
23,Chamba,2,Himachal Pradesh,10-04-2020,Cases,4
23,Chamba,2,Himachal Pradesh,10-04-2020,Deaths,0
24,Kangra,2,Himachal Pradesh,10-04-2020,Cases,4
24,Kangra,2,Himachal Pradesh,10-04-2020,Deaths,2
25,Lahul & Spiti,2,Himachal Pradesh,10-04-2020,Cases,0
25,Lahul & Spiti,2,Himachal Pradesh,10-04-2020,Deaths,0
26,Kullu,2,Himachal Pradesh,10-04-2020,Cases,0
26,Kullu,2,Himachal Pradesh,10-04-2020,Deaths,0
27,Mandi,2,Himachal Pradesh,10-04-2020,Cases,0
27,Mandi,2,Himachal Pradesh,10-04-2020,Deaths,0
28,Hamirpur,2,Himachal Pradesh,10-04-2020,Cases,0
28,Hamirpur,2,Himachal Pradesh,10-04-2020,Deaths,0
29,Una,2,Himachal Pradesh,10-04-2020,Cases,12
29,Una,2,Himachal Pradesh,10-04-2020,Deaths,0
30,Bilaspur,2,Himachal Pradesh,10-04-2020,Cases,0
30,Bilaspur,2,Himachal Pradesh,10-04-2020,Deaths,0
31,Solan,2,Himachal Pradesh,10-04-2020,Cases,7
31,Solan,2,Himachal Pradesh,10-04-2020,Deaths,1
32,Sirmaur,2,Himachal Pradesh,10-04-2020,Cases,1
32,Sirmaur,2,Himachal Pradesh,10-04-2020,Deaths,0
33,Shimla,2,Himachal Pradesh,10-04-2020,Cases,0
33,Shimla,2,Himachal Pradesh,10-04-2020,Deaths,0
34,Kinnaur,2,Himachal Pradesh,10-04-2020,Cases,0
34,Kinnaur,2,Himachal Pradesh,10-04-2020,Deaths,0
35,Gurdaspur,3,Punjab,10-04-2020,Cases,0
35,Gurdaspur,3,Punjab,10-04-2020,Deaths,0
36,Kapurthala,3,Punjab,10-04-2020,Cases,1
36,Kapurthala,3,Punjab,10-04-2020,Deaths,0
37,Jalandhar,3,Punjab,10-04-2020,Cases,12
37,Jalandhar,3,Punjab,10-04-2020,Deaths,1
38,Hoshiarpur,3,Punjab,10-04-2020,Cases,7
38,Hoshiarpur,3,Punjab,10-04-2020,Deaths,0
39,Shahid Bhagat Singh Nagar,3,Punjab,10-04-2020,Cases,19
39,Shahid Bhagat Singh Nagar,3,Punjab,10-04-2020,Deaths,1
40,Fatehgarh Sahib,3,Punjab,10-04-2020,Cases,2
40,Fatehgarh Sahib,3,Punjab,10-04-2020,Deaths,0
41,Ludhiana,3,Punjab,10-04-2020,Cases,11
41,Ludhiana,3,Punjab,10-04-2020,Deaths,1
42,Moga,3,Punjab,10-04-2020,Cases,4
42,Moga,3,Punjab,10-04-2020,Deaths,0
43,Firozpur,3,Punjab,10-04-2020,Cases,0
43,Firozpur,3,Punjab,10-04-2020,Deaths,0
44,Muktsar,3,Punjab,10-04-2020,Cases,1
44,Muktsar,3,Punjab,10-04-2020,Deaths,0
45,Faridkot,3,Punjab,10-04-2020,Cases,2
45,Faridkot,3,Punjab,10-04-2020,Deaths,0
46,Bathinda,3,Punjab,10-04-2020,Cases,0
46,Bathinda,3,Punjab,10-04-2020,Deaths,0
47,Mansa,3,Punjab,10-04-2020,Cases,9
47,Mansa,3,Punjab,10-04-2020,Deaths,0
48,Patiala,3,Punjab,10-04-2020,Cases,1
48,Patiala,3,Punjab,10-04-2020,Deaths,0
49,Amritsar,3,Punjab,10-04-2020,Cases,10
49,Amritsar,3,Punjab,10-04-2020,Deaths,1
50,Tarn Taran,3,Punjab,10-04-2020,Cases,0
50,Tarn Taran,3,Punjab,10-04-2020,Deaths,0
51,Rupnagar,3,Punjab,10-04-2020,Cases,3
51,Rupnagar,3,Punjab,10-04-2020,Deaths,1
52,Sahibzada Ajit Singh Nag*,3,Punjab,10-04-2020,Cases,48
52,Sahibzada Ajit Singh Nag*,3,Punjab,10-04-2020,Deaths,1
53,Sangrur,3,Punjab,10-04-2020,Cases,2
53,Sangrur,3,Punjab,10-04-2020,Deaths,0
54,Barnala,3,Punjab,10-04-2020,Cases,2
54,Barnala,3,Punjab,10-04-2020,Deaths,0
55,Chandigarh,4,Chandigarh,10-04-2020,Cases,19
55,Chandigarh,4,Chandigarh,10-04-2020,Deaths,0
56,Uttarkashi,5,Uttarakhand,10-04-2020,Cases,0
56,Uttarkashi,5,Uttarakhand,10-04-2020,Deaths,0
57,Chamoli,5,Uttarakhand,10-04-2020,Cases,0
57,Chamoli,5,Uttarakhand,10-04-2020,Deaths,0
58,Rudraprayag,5,Uttarakhand,10-04-2020,Cases,0
58,Rudraprayag,5,Uttarakhand,10-04-2020,Deaths,0
59,Tehri Garhwal,5,Uttarakhand,10-04-2020,Cases,0
59,Tehri Garhwal,5,Uttarakhand,10-04-2020,Deaths,0
60,Dehradun,5,Uttarakhand,10-04-2020,Cases,18
60,Dehradun,5,Uttarakhand,10-04-2020,Deaths,0
61,Garhwal,5,Uttarakhand,10-04-2020,Cases,2
61,Garhwal,5,Uttarakhand,10-04-2020,Deaths,0
62,Pithoragarh,5,Uttarakhand,10-04-2020,Cases,0
62,Pithoragarh,5,Uttarakhand,10-04-2020,Deaths,0
63,Bageshwar,5,Uttarakhand,10-04-2020,Cases,0
63,Bageshwar,5,Uttarakhand,10-04-2020,Deaths,0
64,Almora,5,Uttarakhand,10-04-2020,Cases,1
64,Almora,5,Uttarakhand,10-04-2020,Deaths,0
65,Champawat,5,Uttarakhand,10-04-2020,Cases,0
65,Champawat,5,Uttarakhand,10-04-2020,Deaths,0
66,Nainital,5,Uttarakhand,10-04-2020,Cases,8
66,Nainital,5,Uttarakhand,10-04-2020,Deaths,0
67,Udham Singh Nagar,5,Uttarakhand,10-04-2020,Cases,3
67,Udham Singh Nagar,5,Uttarakhand,10-04-2020,Deaths,0
68,Hardwar,5,Uttarakhand,10-04-2020,Cases,3
68,Hardwar,5,Uttarakhand,10-04-2020,Deaths,0
69,Panchkula,6,Haryana,10-04-2020,Cases,5
69,Panchkula,6,Haryana,10-04-2020,Deaths,0
70,Ambala,6,Haryana,10-04-2020,Cases,7
70,Ambala,6,Haryana,10-04-2020,Deaths,1
71,Yamunanagar,6,Haryana,10-04-2020,Cases,0
71,Yamunanagar,6,Haryana,10-04-2020,Deaths,0
72,Kurukshetra,6,Haryana,10-04-2020,Cases,0
72,Kurukshetra,6,Haryana,10-04-2020,Deaths,0
73,Kaithal,6,Haryana,10-04-2020,Cases,2
73,Kaithal,6,Haryana,10-04-2020,Deaths,0
74,Karnal,6,Haryana,10-04-2020,Cases,5
74,Karnal,6,Haryana,10-04-2020,Deaths,1
75,Panipat,6,Haryana,10-04-2020,Cases,2
75,Panipat,6,Haryana,10-04-2020,Deaths,0
76,Sonipat,6,Haryana,10-04-2020,Cases,3
76,Sonipat,6,Haryana,10-04-2020,Deaths,0
77,Jind,6,Haryana,10-04-2020,Cases,1
77,Jind,6,Haryana,10-04-2020,Deaths,0
78,Fatehabad,6,Haryana,10-04-2020,Cases,1
78,Fatehabad,6,Haryana,10-04-2020,Deaths,0
79,Sirsa,6,Haryana,10-04-2020,Cases,3
79,Sirsa,6,Haryana,10-04-2020,Deaths,0
80,Hisar,6,Haryana,10-04-2020,Cases,1
80,Hisar,6,Haryana,10-04-2020,Deaths,0
81,Bhiwani,6,Haryana,10-04-2020,Cases,3
81,Bhiwani,6,Haryana,10-04-2020,Deaths,0
82,Rohtak,6,Haryana,10-04-2020,Cases,1
82,Rohtak,6,Haryana,10-04-2020,Deaths,1
83,Jhajjar,6,Haryana,10-04-2020,Cases,0
83,Jhajjar,6,Haryana,10-04-2020,Deaths,0
84,Mahendragarh,6,Haryana,10-04-2020,Cases,0
84,Mahendragarh,6,Haryana,10-04-2020,Deaths,0
85,Rewari,6,Haryana,10-04-2020,Cases,0
85,Rewari,6,Haryana,10-04-2020,Deaths,0
86,Gurugram,6,Haryana,10-04-2020,Cases,32
86,Gurugram,6,Haryana,10-04-2020,Deaths,0
87,Mewat,6,Haryana,10-04-2020,Cases,38
87,Mewat,6,Haryana,10-04-2020,Deaths,0
88,Faridabad,6,Haryana,10-04-2020,Cases,35
88,Faridabad,6,Haryana,10-04-2020,Deaths,0
89,Palwal,6,Haryana,10-04-2020,Cases,28
89,Palwal,6,Haryana,10-04-2020,Deaths,0
90,North West,7,NCT of Delhi,10-04-2020,Cases,9
90,North West,7,NCT of Delhi,10-04-2020,Deaths,0
91,North,7,NCT of Delhi,10-04-2020,Cases,69
91,North,7,NCT of Delhi,10-04-2020,Deaths,0
92,North East,7,NCT of Delhi,10-04-2020,Cases,46
92,North East,7,NCT of Delhi,10-04-2020,Deaths,0
93,East,7,NCT of Delhi,10-04-2020,Cases,53
93,East,7,NCT of Delhi,10-04-2020,Deaths,0
94,New Delhi,7,NCT of Delhi,10-04-2020,Cases,119
94,New Delhi,7,NCT of Delhi,10-04-2020,Deaths,0
95,Central,7,NCT of Delhi,10-04-2020,Cases,102
95,Central,7,NCT of Delhi,10-04-2020,Deaths,0
96,West,7,NCT of Delhi,10-04-2020,Cases,10
96,West,7,NCT of Delhi,10-04-2020,Deaths,0
97,South West,7,NCT of Delhi,10-04-2020,Cases,11
97,South West,7,NCT of Delhi,10-04-2020,Deaths,1
98,South,7,NCT of Delhi,10-04-2020,Cases,307
98,South,7,NCT of Delhi,10-04-2020,Deaths,7
99,Ganganagar,8,Rajasthan,10-04-2020,Cases,0
99,Ganganagar,8,Rajasthan,10-04-2020,Deaths,0
100,Hanumangarh,8,Rajasthan,10-04-2020,Cases,0
100,Hanumangarh,8,Rajasthan,10-04-2020,Deaths,0
101,Bikaner,8,Rajasthan,10-04-2020,Cases,13
101,Bikaner,8,Rajasthan,10-04-2020,Deaths,1
102,Churu,8,Rajasthan,10-04-2020,Cases,11
102,Churu,8,Rajasthan,10-04-2020,Deaths,0
103,Jhunjhunun,8,Rajasthan,10-04-2020,Cases,29
103,Jhunjhunun,8,Rajasthan,10-04-2020,Deaths,0
104,Alwar,8,Rajasthan,10-04-2020,Cases,4
104,Alwar,8,Rajasthan,10-04-2020,Deaths,0
105,Bharatpur,8,Rajasthan,10-04-2020,Cases,9
105,Bharatpur,8,Rajasthan,10-04-2020,Deaths,0
106,Dhaulpur,8,Rajasthan,10-04-2020,Cases,1
106,Dhaulpur,8,Rajasthan,10-04-2020,Deaths,0
107,Karauli,8,Rajasthan,10-04-2020,Cases,2
107,Karauli,8,Rajasthan,10-04-2020,Deaths,0
108,Sawai Madhopur,8,Rajasthan,10-04-2020,Cases,0
108,Sawai Madhopur,8,Rajasthan,10-04-2020,Deaths,0
109,Dausa,8,Rajasthan,10-04-2020,Cases,5
109,Dausa,8,Rajasthan,10-04-2020,Deaths,0
110,Jaipur,8,Rajasthan,10-04-2020,Cases,155
110,Jaipur,8,Rajasthan,10-04-2020,Deaths,0
111,Sikar,8,Rajasthan,10-04-2020,Cases,1
111,Sikar,8,Rajasthan,10-04-2020,Deaths,0
112,Nagaur,8,Rajasthan,10-04-2020,Cases,1
112,Nagaur,8,Rajasthan,10-04-2020,Deaths,0
113,Jodhpur,8,Rajasthan,10-04-2020,Cases,52
113,Jodhpur,8,Rajasthan,10-04-2020,Deaths,0
114,Jaisalmer,8,Rajasthan,10-04-2020,Cases,57
114,Jaisalmer,8,Rajasthan,10-04-2020,Deaths,0
115,Barmer,8,Rajasthan,10-04-2020,Cases,1
115,Barmer,8,Rajasthan,10-04-2020,Deaths,0
116,Jalor,8,Rajasthan,10-04-2020,Cases,0
116,Jalor,8,Rajasthan,10-04-2020,Deaths,0
117,Sirohi,8,Rajasthan,10-04-2020,Cases,0
117,Sirohi,8,Rajasthan,10-04-2020,Deaths,0
118,Pali,8,Rajasthan,10-04-2020,Cases,1
118,Pali,8,Rajasthan,10-04-2020,Deaths,0
119,Ajmer,8,Rajasthan,10-04-2020,Cases,5
119,Ajmer,8,Rajasthan,10-04-2020,Deaths,0
120,Tonk,8,Rajasthan,10-04-2020,Cases,26
120,Tonk,8,Rajasthan,10-04-2020,Deaths,0
121,Bundi,8,Rajasthan,10-04-2020,Cases,0
121,Bundi,8,Rajasthan,10-04-2020,Deaths,0
122,Bhilwara,8,Rajasthan,10-04-2020,Cases,27
122,Bhilwara,8,Rajasthan,10-04-2020,Deaths,2
123,Rajsamand,8,Rajasthan,10-04-2020,Cases,0
123,Rajsamand,8,Rajasthan,10-04-2020,Deaths,0
124,Dungarpur,8,Rajasthan,10-04-2020,Cases,5
124,Dungarpur,8,Rajasthan,10-04-2020,Deaths,0
125,Banswara,8,Rajasthan,10-04-2020,Cases,24
125,Banswara,8,Rajasthan,10-04-2020,Deaths,0
126,Chittaurgarh,8,Rajasthan,10-04-2020,Cases,0
126,Chittaurgarh,8,Rajasthan,10-04-2020,Deaths,0
127,Kota,8,Rajasthan,10-04-2020,Cases,16
127,Kota,8,Rajasthan,10-04-2020,Deaths,1
128,Baran,8,Rajasthan,10-04-2020,Cases,0
128,Baran,8,Rajasthan,10-04-2020,Deaths,0
129,Jhalawar,8,Rajasthan,10-04-2020,Cases,12
129,Jhalawar,8,Rajasthan,10-04-2020,Deaths,0
130,Udaipur,8,Rajasthan,10-04-2020,Cases,3
130,Udaipur,8,Rajasthan,10-04-2020,Deaths,0
131,Pratapgarh,8,Rajasthan,10-04-2020,Cases,2
131,Pratapgarh,8,Rajasthan,10-04-2020,Deaths,0
132,Saharanpur,9,Uttar Pradesh,10-04-2020,Cases,19
132,Saharanpur,9,Uttar Pradesh,10-04-2020,Deaths,0
133,Muzaffarnagar,9,Uttar Pradesh,10-04-2020,Cases,21
133,Muzaffarnagar,9,Uttar Pradesh,10-04-2020,Deaths,0
134,Bijnor,9,Uttar Pradesh,10-04-2020,Cases,1
134,Bijnor,9,Uttar Pradesh,10-04-2020,Deaths,0
135,Moradabad,9,Uttar Pradesh,10-04-2020,Cases,1
135,Moradabad,9,Uttar Pradesh,10-04-2020,Deaths,0
136,Rampur,9,Uttar Pradesh,10-04-2020,Cases,5
136,Rampur,9,Uttar Pradesh,10-04-2020,Deaths,0
137,Amroha,9,Uttar Pradesh,10-04-2020,Cases,1
137,Amroha,9,Uttar Pradesh,10-04-2020,Deaths,0
138,Meerut,9,Uttar Pradesh,10-04-2020,Cases,36
138,Meerut,9,Uttar Pradesh,10-04-2020,Deaths,1
139,Baghpat,9,Uttar Pradesh,10-04-2020,Cases,5
139,Baghpat,9,Uttar Pradesh,10-04-2020,Deaths,0
140,Ghaziabad,9,Uttar Pradesh,10-04-2020,Cases,29
140,Ghaziabad,9,Uttar Pradesh,10-04-2020,Deaths,0
141,Gautam Buddha Nagar,9,Uttar Pradesh,10-04-2020,Cases,64
141,Gautam Buddha Nagar,9,Uttar Pradesh,10-04-2020,Deaths,0
142,Bulandshahr,9,Uttar Pradesh,10-04-2020,Cases,8
142,Bulandshahr,9,Uttar Pradesh,10-04-2020,Deaths,0
143,Aligarh,9,Uttar Pradesh,10-04-2020,Cases,4
143,Aligarh,9,Uttar Pradesh,10-04-2020,Deaths,0
144,Mahamaya Nagar,9,Uttar Pradesh,10-04-2020,Cases,0
144,Mahamaya Nagar,9,Uttar Pradesh,10-04-2020,Deaths,0
145,Mathura,9,Uttar Pradesh,10-04-2020,Cases,0
145,Mathura,9,Uttar Pradesh,10-04-2020,Deaths,0
146,Agra,9,Uttar Pradesh,10-04-2020,Cases,81
146,Agra,9,Uttar Pradesh,10-04-2020,Deaths,0
147,Firozabad,9,Uttar Pradesh,10-04-2020,Cases,11
147,Firozabad,9,Uttar Pradesh,10-04-2020,Deaths,0
148,Mainpuri,9,Uttar Pradesh,10-04-2020,Cases,0
148,Mainpuri,9,Uttar Pradesh,10-04-2020,Deaths,0
149,Budaun,9,Uttar Pradesh,10-04-2020,Cases,0
149,Budaun,9,Uttar Pradesh,10-04-2020,Deaths,0
